student_id,class,school_type,attendance,homework_done,exam_score,avg_grade,discipline_score,engagement_level,absences,parent_education,family_income,internet_access,teacher_rating,stress_level,motivation_level,extra_classes,name
1477,11A,rural,51.6399937138448,36,59.370088871381455,2.8472817990280244,0.0481863744748872,0.6681301239810351,4,high,middle,1,0.9998237501968622,0.5438448678872697,0.6842090128612494,0,Екатерина Сидоров
1478,11A,urban,71.01676945977495,96,77.68057938428608,4.598282394096124,0.9666306678944244,0.9862148133881156,29,high,middle,0,0.7620737230386839,0.0625483732354154,0.7777225492331079,0,Анна Иванов
1479,10B,urban,94.75500145331222,86,74.35685810301666,3.073388086459076,0.1262682279229892,0.1534781670697901,7,medium,middle,1,0.3387098758081583,0.333920930200452,0.1705857812354213,1,Ольга Петров
1480,9B,rural,99.13262057467848,10,54.22490071044862,3.4839015890597533,0.044389704175186,0.0338347742003604,9,medium,middle,0,0.0192719716387845,0.8832251267138379,0.7398376595512928,0,Иван Кузнецов
1481,11A,urban,81.85237767518137,23,52.38734142659341,2.1905701925179253,0.309644209707165,0.7455139507462982,12,low,middle,1,0.6392917284607711,0.532057560244213,0.3416865891557132,0,Иван Кузнецов
1482,10A,rural,58.08188468922959,87,61.353963147069344,2.8267778499319096,0.5881799399545282,0.4387874331898721,8,high,high,1,0.9869040057516956,0.4366753042395924,0.3837586209223423,0,Дмитрий Сидоров
1483,9A,urban,95.29246949996528,70,79.33562354875107,4.030301815071792,0.9484606443029328,0.4288233547520063,6,high,low,1,0.7070727086326672,0.265683910701031,0.0777129648758019,0,Анна Иванов
1484,9A,rural,75.81239116000302,20,42.54668585468329,4.20878830333292,0.699887578551487,0.2253033763630323,19,low,middle,1,0.0837144085698052,0.2503756847061748,0.5884207622682687,0,Алексей Кузнецов
1485,9A,urban,57.6874656051459,19,20.77169409637563,2.728465565033701,0.2763529689001668,0.5068630405190385,19,medium,high,0,0.4022783721735562,0.2366120213603192,0.0934200975346448,0,Мария Сидоров
1486,9B,urban,96.08633347258308,9,54.64862273168518,3.511460296162124,0.9390580182371484,0.4421723437248732,18,high,middle,0,0.109183462727558,0.8292336681198818,0.9131356037168568,0,Иван Смирнов
1487,10B,urban,87.87345253615516,88,90.38439356983724,4.452593315613515,0.0360410752652008,0.3454500078463286,10,low,high,0,0.9121605496009476,0.9850203721928096,0.6209703062606208,0,Иван Сидоров
1488,11A,urban,86.58526363615758,46,85.41987127841338,3.139730482668666,0.9790540072667928,0.4427451593384188,7,high,low,0,0.3304144709525808,0.5347984332731123,0.9902818551181864,1,Екатерина Иванов
1489,10A,urban,85.45903518972023,99,57.3483285642501,2.4013138020703675,0.058640700826449,0.3838347707228898,21,medium,low,1,0.7333765293406711,0.0798334171728132,0.2456521526306053,1,Екатерина Петров
1490,10A,rural,60.016991054822114,46,37.4994038496208,3.295611168837408,0.753849973057166,0.9398963580895366,15,medium,high,0,0.0846903580091066,0.7510390459351902,0.6796005638656374,1,Алексей Петров
1491,9B,rural,60.55033458537631,14,30.55436680032684,3.8018859962960936,0.0452975391734529,0.9802516574758352,9,low,middle,1,0.1284146957954395,0.8770544234203201,0.9644299883251574,0,Дмитрий Кузнецов
1492,9A,rural,84.41464992136275,43,65.46871262738934,2.0221955845771387,0.9315614423685072,0.839900932511754,5,low,low,0,0.6794876620506847,0.9312281709895122,0.2985782643116781,1,Алексей Кузнецов
1493,9B,urban,60.98613750551984,61,34.360453986004906,3.0457025200421866,0.1086658967311391,0.990414091012125,9,high,middle,0,0.8434799483621692,0.6287753460213852,0.0963226484900935,0,Иван Петров
1494,10B,rural,71.93358484015243,5,67.22648273524646,3.822307462685494,0.050479013027135,0.26571942902918,9,medium,middle,1,0.2014499563312789,0.5068808332588195,0.6339765767215981,1,Екатерина Кузнецов
1495,10B,urban,89.10009127969707,65,61.981009923593,4.85573585013401,0.8892651548249475,0.8429251099189397,24,medium,high,1,0.4183372459970634,0.620527314466413,0.3660991667653586,1,Мария Иванов
1496,11A,urban,89.19762590489205,75,57.57010151807971,3.225646197426994,0.095793883917625,0.406629011902621,26,low,middle,1,0.6194170347031267,0.0129507176129795,0.2730576337101296,0,Анна Иванов
1497,11A,urban,72.66308862629299,3,54.56849423269271,2.488916796437979,0.7979312907800835,0.7461363977777534,18,low,high,0,0.7962763392602725,0.6554198752987499,0.9935876507434108,1,Алексей Смирнов
1498,10B,rural,89.60949691376226,22,63.36299274378567,3.60265729390056,0.7470346404560079,0.2013926406304732,3,high,high,0,0.6281966103792811,0.709646393255548,0.7541093361033211,1,Алексей Сидоров
1499,10B,urban,91.93108980990284,12,53.64016429210494,2.857257083299041,0.5988780384883663,0.8119560897413073,18,medium,high,1,0.0954259206425767,0.7220303476378883,0.4853946330124377,0,Алексей Иванов
1500,10B,rural,82.73878756421301,80,59.54779148667227,2.644338197944352,0.3779627202193065,0.0834644261569195,2,high,low,0,0.542819328334084,0.5630717809094132,0.0500033973829661,1,Алексей Сидоров
1501,9B,rural,61.42129261542101,30,38.20041529822296,3.771209777084186,0.9155805496329892,0.2705577067164036,16,high,middle,1,0.8846066814765701,0.7000443713213623,0.1916156775138754,1,Екатерина Иванов
1502,10B,urban,63.70058901927737,15,59.72790205658524,4.747650603009218,0.8710812558681245,0.8219526168471556,13,low,high,1,0.8680237210239841,0.6388323907301923,0.2987784252729758,0,Дмитрий Петров
1503,10A,urban,65.74205777043677,40,44.0203775697502,4.5056726130178575,0.4262471109564929,0.7471592218218515,9,medium,high,1,0.5850156077509613,0.1155284198422992,0.4871966015662851,1,Мария Сидоров
1504,9A,rural,55.8402053866976,89,40.44053949298912,2.546877616607277,0.2317249563146481,0.5012467549912892,5,low,middle,0,0.9956962067708388,0.898366769402436,0.4972498415649595,0,Иван Сидоров
1505,10B,rural,63.65798101849725,91,78.17892983593218,4.297638375049569,0.2725716694184145,0.6727927742902089,15,high,low,1,0.1051237223843554,0.6227275076878896,0.0247333632232724,1,Дмитрий Кузнецов
1506,9A,rural,60.47596121562661,0,67.02875494329507,2.689605903120108,0.2203235773625539,0.1855740244959296,8,high,high,1,0.4785953573916528,0.7277943704830266,0.9433562700169744,1,Иван Сидоров
1507,9B,rural,72.7664374904301,11,71.68135929247109,2.8721037820796576,0.5412519627605441,0.66776362234628,20,medium,high,1,0.7751236393527404,0.3428875199174509,0.5428071794385061,1,Мария Сидоров
1508,9A,rural,95.42187739361324,55,51.7816471485765,4.760154520650467,0.8685388285702976,0.0079761673414925,11,medium,high,0,0.1410381181141592,0.9192395162290854,0.0197271669853854,0,Алексей Кузнецов
1509,9B,rural,55.22401583769791,49,68.85815510929503,4.733150452141313,0.7736119671981704,0.8332158673815061,11,medium,high,0,0.9727497614828546,0.5026157661886912,0.7013351941755451,0,Мария Смирнов
1510,10A,urban,86.01339619736979,19,42.216194358648806,2.505892293635487,0.795510459945439,0.5162876079989436,27,medium,middle,1,0.354046545183645,0.6790059916586575,0.0713515119174852,1,Екатерина Петров
1511,9B,rural,84.36415022065638,65,37.08453429288359,2.192575567770444,0.4482884916996453,0.9438784516095816,13,low,high,0,0.3501397539785909,0.9521820605978992,0.7211704248752308,1,Дмитрий Кузнецов
1512,9B,rural,54.78770993316788,35,35.97246679491134,2.8793543097108465,0.3224448317983801,0.4781642673227818,25,low,low,0,0.2131943011412062,0.91608274493286,0.7014924808277764,0,Дмитрий Смирнов
1513,11A,rural,96.12862024529,78,76.17495568977672,3.7453251793333058,0.7573557707050526,0.4330872823263411,1,low,middle,0,0.2880174640665943,0.6447987707387078,0.9849231640718714,1,Иван Сидоров
1514,10B,rural,78.42361010784097,37,40.00509621164866,4.630675033448979,0.7932982758544875,0.450052812397814,9,low,low,0,0.5775889000730974,0.1657413915332447,0.3420374190080468,0,Иван Иванов
1515,10B,urban,68.18627605678421,21,20.780528126918927,2.356512166701473,0.6953537064807057,0.359728620275296,3,high,middle,0,0.4293542890509545,0.9505684309736157,0.1443272915562083,0,Дмитрий Сидоров
1516,10A,urban,87.82692917476533,60,50.4840785614059,3.244875506607559,0.0321071225422684,0.1666750838426539,27,low,middle,0,0.1933781783267302,0.9841356973109676,0.0918692726452836,0,Анна Кузнецов
1517,10A,rural,62.8682729200817,49,52.59091528574828,2.8152493601615767,0.5896846880684838,0.8420627269455057,5,low,middle,0,0.8091399403164693,0.1033966953820154,0.0717260701731947,1,Дмитрий Петров
1518,10B,rural,84.67549185231601,95,52.53843038965134,2.044786901708053,0.3470458292478846,0.3890854077582948,29,medium,low,1,0.0622393071240596,0.4502976821183035,0.8103332019188126,0,Екатерина Смирнов
1519,11A,rural,51.98556037861236,58,60.18259277399972,4.365338782378995,0.1961927490265674,0.5291084281888585,22,high,low,0,0.8346527445002718,0.5482555638461766,0.7185480698277238,0,Анна Сидоров
1520,10B,urban,91.9704018804636,19,61.95323254336162,4.439852639503032,0.6943952633422986,0.0198869164634364,27,low,high,1,0.2749387246479124,0.0920815404689238,0.9759152167268906,1,Ольга Сидоров
1521,11A,urban,72.40854235106593,35,48.57356887037096,2.663687185325949,0.2685261356860778,0.060253872713999,28,high,low,1,0.4959033330959718,0.1896799494596599,0.3091860400157776,0,Мария Петров
1522,10A,urban,81.83464571789709,96,66.59795367552785,2.453720750121104,0.9128411589558556,0.5971832294778445,12,high,high,0,0.3810645385883918,0.537705391079373,0.803102453194843,1,Дмитрий Смирнов
1523,9A,urban,61.06189099033418,14,34.942519152519175,2.4336825608665915,0.2980790737631948,0.8792280825136088,22,high,middle,1,0.5706021133897141,0.963089447850655,0.093014095445234,1,Екатерина Петров
1524,10A,urban,83.8536856329224,61,82.00953605076799,3.391841569292862,0.5551805996436435,0.4933958280260745,13,high,high,1,0.7959899951401754,0.027809975928758,0.9038798924183518,1,Иван Иванов
1525,10A,urban,88.61201379466382,2,59.14070584702846,2.7394867623073096,0.8277621636516336,0.1649745806050633,3,medium,low,1,0.989319793474695,0.9124430741568738,0.0518303088095695,1,Иван Петров
1526,9B,rural,73.66065934421994,92,43.51096669292497,3.5340669274655028,0.4021183380273833,0.1161273143659689,9,medium,middle,1,0.3060591456539016,0.8986081700493908,0.7878834824080981,1,Дмитрий Петров
1527,9B,urban,80.88634620308972,90,78.25082448897786,3.154555211455519,0.8286579592410269,0.8997880013929239,9,high,middle,0,0.5538044123635337,0.8571786351865563,0.3073555248359909,1,Ольга Петров
1528,9B,urban,72.81629619111993,4,43.17518930372752,2.632670914702974,0.7236963974686624,0.701637854015257,4,high,high,0,0.4660075487749974,0.3775509286642442,0.1811930065503532,0,Дмитрий Смирнов
1529,9B,rural,94.70456846289228,55,74.48605896974387,4.253575368671942,0.9208659530831548,0.9661955545114572,28,high,high,1,0.9989281593131208,0.4908235372080026,0.7045145277165422,1,Мария Петров
1530,11A,urban,74.89345902571596,30,41.937472122868414,2.451091671007468,0.3258345625897654,0.0823486213438996,3,medium,low,1,0.808913630499449,0.4035946393258726,0.8958780317725217,1,Ольга Кузнецов
1531,10B,rural,92.09043545144095,85,92.05934748412108,4.396706944461311,0.1050280647801322,0.9026128550234132,11,medium,middle,1,0.3970838585801928,0.9475861864288284,0.7641260393832877,1,Анна Сидоров
1532,9A,urban,90.06760291351243,34,59.94452003342754,3.6843391510708767,0.4303494979304274,0.8456323125268159,25,high,high,0,0.4768790556076464,0.5213506197739061,0.313099945072506,0,Иван Петров
1533,10A,rural,70.52524106741782,70,33.64075476243293,4.496111428029332,0.7858134691891381,0.8931851829241537,21,high,middle,1,0.2459565944265933,0.080612608667043,0.3535706548949362,0,Екатерина Сидоров
1534,11A,rural,61.50422459287376,69,59.99389086746456,2.014277120209715,0.4504351133900551,0.0057629566071395,26,high,low,0,0.7552473197488265,0.2740598443111773,0.1893045948889806,1,Ольга Смирнов
1535,9A,rural,70.30410662798855,25,30.801437254408093,4.247565557106449,0.2619879301930706,0.7419034805271947,13,high,middle,0,0.8452117863784422,0.4620332129147543,0.8240615928810386,1,Екатерина Кузнецов
1536,11A,rural,91.310868788761,0,38.33311010104331,2.154546779753346,0.0276031775730147,0.548938114161639,6,medium,high,1,0.9649868236229204,0.9535559323177945,0.10709363432911,0,Алексей Смирнов
1537,11A,rural,61.38162679096962,82,58.70846463088142,4.850296157113462,0.3130238029558273,0.5731794337584197,1,low,low,1,0.565828896817797,0.5689510906223058,0.9032139272687502,1,Анна Смирнов
1538,10A,urban,76.22181729288747,6,62.95570592878151,4.108218465171605,0.713381111163138,0.4692019873527556,13,low,low,0,0.6706830022374395,0.6960726231680057,0.6011342470204014,1,Анна Петров
1539,10B,urban,90.30483739803736,35,66.94951703657743,2.960516871864074,0.1476137562267365,0.7426769177482193,9,medium,middle,1,0.4460588316694593,0.0885198473338273,0.5888549556969969,0,Ольга Кузнецов
1540,9B,rural,67.67387375641894,75,38.912989432248246,2.9595514785372488,0.3408793803072381,0.9998392904764046,27,medium,high,1,0.6091285103376437,0.8773240459247479,0.8378214680964453,0,Ольга Сидоров
1541,10B,rural,82.11048185013487,83,41.197428883973686,4.584477139155876,0.0202314617051122,0.7105383592741634,15,low,middle,1,0.3487490302401308,0.5390182220137874,0.6675332513946711,0,Ольга Иванов
1542,10A,rural,62.281578702440726,86,78.69870832287096,4.708520385357977,0.7217550032259912,0.6780504160393229,2,low,middle,0,0.7376891165206392,0.9212284125406086,0.304239258238281,0,Дмитрий Сидоров
1543,10A,urban,55.463972268408,24,19.387945674849867,4.674719843116232,0.8806830470511753,0.6544377156800809,26,low,middle,1,0.0227003657543773,0.4454766853905559,0.3495151221168265,0,Анна Кузнецов
1544,10A,rural,89.71921125464281,93,84.77438416217494,4.426220877698983,0.5685283176880342,0.6952116698473576,7,high,high,0,0.0284568496919835,0.6830839969449177,0.1730541911246359,1,Анна Смирнов
1545,9A,rural,54.94843117043534,58,54.73031865307524,4.457096062509119,0.025872105892631,0.3421124674308324,22,low,middle,1,0.7161208901865981,0.470838593726967,0.4640632418988167,1,Мария Сидоров
1546,10B,rural,63.56906975397923,60,47.81536160824962,3.7183037086326793,0.2176253125495331,0.3202197436664187,27,low,middle,0,0.930682803125166,0.1425579295143104,0.1101547657453776,0,Екатерина Сидоров
1547,10B,rural,92.755471099872,28,62.68145929324315,2.0846931588472044,0.4384691352949281,0.7843379782705063,16,high,low,0,0.6322489344364464,0.2720499779553414,0.6530365073268742,0,Дмитрий Сидоров
1548,11A,urban,67.32346435393336,94,34.95698128192672,2.260319846176985,0.5875812205614855,0.0530880173529655,3,high,low,1,0.7265282990036969,0.0672572944411803,0.1692288411140043,1,Дмитрий Кузнецов
1549,11A,rural,98.65226747570806,17,42.269771225947466,3.9486597482186,0.4962763424704711,0.7592477382033839,20,medium,low,0,0.8239342912181676,0.4402663429117801,0.863931773080585,1,Анна Иванов
1550,11A,rural,98.986716738693,40,70.30196921702142,3.203495480981081,0.9158660464112716,0.8138415851695685,29,high,high,1,0.3616742644635794,0.6493415434613468,0.7004625869282826,0,Мария Петров
1551,10A,urban,63.41380102267783,18,52.69787274984812,3.701928892524759,0.9386363164015054,0.5215979595862678,18,low,middle,1,0.1081136575594083,0.2437112758096492,0.8915112545312555,1,Анна Сидоров
1552,10B,rural,52.04891111249452,3,20.380092098367808,2.693232867866386,0.1071524625391655,0.9101480954130152,14,high,middle,1,0.9330922872500964,0.490388058206604,0.0870309875868902,1,Анна Петров
1553,10A,rural,85.25316421026895,64,49.83572618707581,3.948251520929576,0.1383908782073386,0.4730874371471845,19,medium,low,1,0.9385705650024402,0.458973334238163,0.7985093345022022,1,Дмитрий Петров
1554,9A,urban,72.54932513241718,40,54.81791227676687,2.728488632580022,0.358054912232398,0.1780866680958444,25,low,middle,1,0.441840555572079,0.5334204909033405,0.8808047250283427,1,Анна Кузнецов
1555,11A,urban,55.03764219797881,14,55.75322652867627,3.382438393926062,0.4212348819005945,0.3613986487066728,9,medium,high,1,0.2171696569946137,0.1845846670270785,0.0445698089080516,0,Иван Смирнов
1556,10A,urban,85.37614094890213,53,52.6659877417922,3.436159698773546,0.5860666926611255,0.9058675059310862,29,medium,middle,0,0.892354382769989,0.5339840884068534,0.9990759552011764,1,Иван Смирнов
1557,10A,rural,51.55874545559606,63,40.41819225270154,2.533004689517478,0.7731597497876567,0.993738288324387,9,medium,low,0,0.7084266970852532,0.3642055567871712,0.3006443161582324,1,Екатерина Смирнов
1558,9A,rural,93.5098345246121,71,74.51917904701342,4.628623179162918,0.1357677055617425,0.4218539669894834,22,high,high,1,0.0082283505469618,0.2860418489590481,0.2117212142091011,1,Иван Кузнецов
1559,9B,urban,56.93262645566519,14,50.83557752370535,3.57746316881936,0.8026396960775404,0.1668465455936578,23,high,middle,0,0.1077197014590825,0.5859820140236156,0.4149052232572311,0,Мария Кузнецов
1560,10B,urban,56.36559393733625,78,66.95947270908071,4.600351333815038,0.610028313475314,0.2863292802341378,11,medium,middle,1,0.9831996427717444,0.148036803501586,0.0086353921613452,1,Мария Сидоров
1561,9B,urban,58.78361489842923,49,34.91578623962413,2.787607086487772,0.9808844607950016,0.553296342513964,8,medium,middle,1,0.0381281788081446,0.9006586506074757,0.8859063259938282,0,Ольга Иванов
1562,11A,rural,98.01331792460331,21,61.487572410546726,2.5170078364044217,0.6511676780825323,0.5720959182771466,14,medium,high,0,0.282555010363622,0.934852812989715,0.2684908825626056,0,Иван Иванов
1563,10A,rural,84.65846801269231,17,54.54760860562239,2.054049942860389,0.7160915047407177,0.63005940669358,28,medium,middle,0,0.5484963447061364,0.6606096897952822,0.5215915003083935,1,Мария Иванов
1564,9A,urban,90.06857677318183,79,65.0493105508149,2.281593979179522,0.1952088664021695,0.8353533725725469,17,high,low,1,0.1843556162055455,0.3031546896037332,0.6235595196178519,0,Ольга Кузнецов
1565,9A,rural,69.88174928663764,1,26.08726781532382,2.4424118146598355,0.7688619553590362,0.7112141516880277,19,high,low,1,0.232054086362959,0.626005870026414,0.7910917957996293,0,Иван Петров
1566,10B,urban,66.81563637524778,35,49.365188407257946,2.2365666871339087,0.0792661776831736,0.2608402265025069,0,medium,low,1,0.3529674865620021,0.6015234665281477,0.2502061132208388,0,Мария Петров
1567,9B,rural,61.7242003391585,19,53.81630374188025,4.690637885426563,0.6565304361881861,0.3950440606960004,2,high,low,1,0.2695542683229536,0.3912509816293364,0.7171463674048554,0,Дмитрий Иванов
1568,10B,rural,74.03240141562046,15,58.98308909354547,4.734314923825291,0.0555729088487013,0.8398165838040135,7,low,high,0,0.8033562279200072,0.2872472473733095,0.1176608810421386,1,Анна Петров
1569,10A,rural,77.59143667670843,66,39.76063901423051,4.812088016825132,0.1152258213095968,0.6333826706057111,6,high,low,0,0.5002744733926048,0.168452952312233,0.704235167888883,1,Ольга Петров
1570,10B,rural,81.58874218263777,29,35.31070376210312,4.879582509727007,0.1078662743165908,0.1664180482447235,14,medium,low,1,0.2786201475776104,0.2173838400256506,0.9192955325575564,0,Анна Иванов
1571,9A,urban,62.85592519993472,54,35.72144772351919,3.475505015059815,0.0524840648225563,0.3255388040803185,7,high,low,0,0.3130960334946984,0.6530299235485608,0.0850262683532253,1,Алексей Иванов
1572,9A,rural,97.43270404514952,65,52.6535688171824,3.590073910474851,0.3211389169458963,0.7910909124309013,14,low,high,0,0.0398649595880313,0.885894331065791,0.11670280081525,0,Екатерина Сидоров
1573,11A,rural,58.4879249103568,98,73.86985998137833,2.392491285720657,0.994352457902536,0.1720941233233806,26,low,high,0,0.0493920761808756,0.3849560549354558,0.5572274999306963,0,Анна Сидоров
1574,11A,urban,98.2826587383206,25,28.62053597109398,2.4111561132561743,0.3482253684615363,0.6910506527207795,21,high,middle,0,0.7179075663588841,0.1218994845018318,0.0464004223429856,1,Иван Сидоров
1575,10A,rural,50.74280612537519,56,35.222466317964525,4.318269315968203,0.7607759133385498,0.5635365362315731,4,low,low,1,0.112910837071114,0.0128063016512494,0.1873905092889489,0,Мария Сидоров
1576,9B,urban,74.05628459084228,68,62.81317828201495,4.567187252425223,0.1323170158571005,0.1474749064011451,11,low,middle,1,0.4757967746817818,0.4059056550623854,0.190192136384649,1,Иван Кузнецов
1577,10B,urban,66.66839190582814,1,22.84615300847865,4.354143291893276,0.4544910802654547,0.6888789240309364,11,high,high,1,0.8423656428557967,0.2325669511864088,0.4812474627313026,1,Екатерина Кузнецов
1578,10A,rural,72.45617069651254,55,39.476104432407176,4.503727594984859,0.1851158355648922,0.1423489706551697,25,high,middle,0,0.3684535057272011,0.3225555670088404,0.2484870293104671,0,Анна Иванов
1579,11A,rural,78.53322894903945,83,76.56187434550388,2.8297109462848997,0.192097170093204,0.3984355791096812,8,high,high,0,0.3457522270107059,0.2416698745057955,0.4755228555695976,1,Ольга Смирнов
1580,10B,urban,71.77945790063545,61,72.76764946292131,3.3981973529562066,0.0996900365740379,0.3085599245245203,20,medium,middle,1,0.8730482757869719,0.6641476320747617,0.5211757882794222,1,Мария Иванов
1581,11A,urban,70.74234251507974,33,57.054912378385495,3.377598150186161,0.4320441530279321,0.6900099526869575,8,medium,low,1,0.8648503966496726,0.6385143008447924,0.7306443875369544,1,Дмитрий Петров
1582,10B,urban,86.63617077066533,97,61.187156101541504,4.98585020942519,0.0755349207486694,0.7823623566066523,14,low,high,1,0.8801368014602837,0.9123045245108136,0.9459921947408432,1,Мария Петров
1583,9B,rural,84.29381375432322,55,37.896234914527525,4.847534060347297,0.9098113563556608,0.1683165819559134,14,low,high,1,0.5719139601317589,0.6997449148446736,0.503747216366288,0,Анна Кузнецов
1584,10A,urban,91.6635641017924,54,35.18276627528101,3.795458319278018,0.4479003215719543,0.8119967425989417,28,high,high,0,0.9523042735732604,0.1649413805948368,0.3550053454922537,1,Анна Кузнецов
1585,10B,urban,62.49794906197478,19,53.38662394290389,2.41391939942208,0.8385661414378813,0.0072140559945578,19,low,low,1,0.8189639478173772,0.7515944293080459,0.2587034130508934,0,Мария Сидоров
1586,9A,urban,80.47642548770318,49,47.74185721258193,2.7757881158920314,0.9794644497055122,0.530058547342533,11,high,low,1,0.4156344269523687,0.1812678625524393,0.6346572115041288,1,Иван Кузнецов
1587,9A,rural,79.2597392696427,24,49.081118969182896,3.0912846649452077,0.6777791788202396,0.5167888898746739,4,medium,high,1,0.6295551419400384,0.55860088594376,0.942917111525436,0,Иван Иванов
1588,10B,urban,68.48689054363444,83,61.44392722646455,4.619634979080288,0.9015107571341734,0.6238214307518197,0,high,high,0,0.1217890827583096,0.0770782094853929,0.7646549117737659,0,Мария Кузнецов
1589,10B,rural,74.30287709513405,24,27.72160173791059,2.5118973711901327,0.1353675205030023,0.2397005303346749,21,low,low,0,0.5513321859508514,0.0473250569676486,0.2061026318883778,0,Иван Петров
1590,10B,rural,65.68910716528643,52,61.47086273941215,2.659240749884315,0.8299936458624358,0.0098568299302014,18,high,low,1,0.2631490835542687,0.464229992624196,0.8933041306354866,1,Анна Смирнов
1591,9A,urban,57.09221988084926,13,54.373577057012255,3.048154075009481,0.2712173332099759,0.4547629161413994,10,high,low,0,0.2835472265113689,0.1049835614425034,0.73551330808424,0,Екатерина Кузнецов
1592,9A,rural,60.690060533136645,59,52.71746071899091,4.78073056596015,0.4725980388421609,0.0714062112582545,25,high,low,0,0.1257182329279248,0.3066666048820813,0.1279448612363581,0,Ольга Иванов
1593,10B,urban,55.275682320060056,42,46.58316061980164,3.511436272329161,0.6465826490943323,0.8921938868068682,17,low,low,1,0.3581992235739265,0.338833378313356,0.7128024155789623,0,Иван Кузнецов
1594,11A,rural,84.15347875950621,61,59.42425032596351,3.940508109792604,0.9035435925352138,0.1736663256891734,5,high,low,1,0.4813903302991577,0.7694269190471347,0.2893554574062266,1,Мария Петров
1595,11A,rural,83.03636965545758,75,53.52124050439261,3.161669915210535,0.910993800929742,0.4252329674986606,16,high,middle,0,0.6003544411868631,0.3326801051796966,0.4913966573301097,1,Ольга Петров
1596,9B,urban,97.53031857899364,68,54.60837685671292,2.5655663333254,0.092102377141845,0.4340003902403837,13,low,low,1,0.3048693362693095,0.4943001849218318,0.3002313140914188,1,Екатерина Кузнецов
1597,10A,urban,86.48392068236205,62,70.53737651588271,2.6684016122254404,0.3645554888210583,0.5528646478382048,11,medium,low,0,0.7922482343100914,0.7725859300005002,0.0840592379410297,0,Мария Сидоров
1598,11A,urban,52.60229193780657,1,51.406294234394906,4.4080136609476375,0.7931752066842167,0.7825323487703972,24,medium,high,0,0.520959961603718,0.2048983068498819,0.7685835846833593,0,Дмитрий Смирнов
1599,9A,rural,94.21225869644772,53,54.22928932637079,4.680446114959515,0.7031568892322254,0.4721481505087795,4,low,high,0,0.6380521089557307,0.8048973922379676,0.828683758708124,0,Анна Смирнов
1600,11A,rural,93.13375814728629,15,61.446541643064464,3.479226967679435,0.026352445020828,0.0257532672204731,6,medium,middle,0,0.2781436089785328,0.8317947969619663,0.2319790013607205,0,Мария Кузнецов
1601,9B,urban,72.16601603863494,54,71.12958438692228,3.0709835823777696,0.4498894050569497,0.7711104111750895,26,high,low,1,0.8141358790122647,0.9888467951691842,0.2396381179195287,1,Мария Смирнов
1602,9B,urban,79.29315252639609,93,73.25820778736562,4.423505409581788,0.8292530951236177,0.0821733146208915,25,low,high,1,0.6242744505659372,0.4440476788643059,0.42995772820864,1,Екатерина Сидоров
1603,10A,rural,98.80391662362597,42,41.275476515759,4.019284325242784,0.7376844373337728,0.6415532922588641,15,high,high,1,0.8623487494491571,0.3706493286604362,0.8114693191033808,0,Екатерина Сидоров
1604,11A,rural,76.61521819240832,60,41.09572435894921,2.1226219324569,0.4118497923323226,0.8034295086518954,24,high,middle,1,0.1599515789382944,0.702005270575211,0.0772680720467545,1,Анна Петров
1605,9A,rural,95.26609141880448,37,58.040331816724034,3.052222696648432,0.7351611223467555,0.2826901724810438,8,low,low,0,0.3806632669309986,0.058151117270783,0.8087113532963133,1,Алексей Сидоров
1606,9A,urban,54.15193789050932,44,40.3576171876576,4.046518934708125,0.5512107091366065,0.4491064816840312,28,high,high,0,0.1130161840572596,0.0397515115298553,0.9227229609555734,1,Алексей Кузнецов
1607,10B,rural,59.55259343543414,50,36.0255603649859,3.721039460872932,0.9126289980682863,0.0143358421858166,22,low,low,0,0.2155273109043924,0.3349908634657068,0.5615041677899073,1,Екатерина Сидоров
1608,9A,urban,72.03774717206589,41,36.21146424950713,4.934201926538668,0.5871271744005437,0.8038751995898854,14,high,middle,0,0.3945475044848699,0.7295150881766029,0.0603914815093947,1,Екатерина Кузнецов
1609,10A,rural,79.23784041686524,23,49.64309568193579,4.598346134675872,0.4007341787943681,0.7032610899208193,3,medium,middle,1,0.8945819076593742,0.1164544436781036,0.2695527598562743,1,Ольга Иванов
1610,10A,rural,90.81139259314,29,52.076143259681714,2.179215217193783,0.8629206245682344,0.231387394387843,19,high,low,0,0.557040669071904,0.6355468482124358,0.1113864741053716,0,Дмитрий Петров
1611,9A,urban,99.41310575715934,36,39.6754568589261,4.177307047017082,0.0498688423066409,0.3902261978657892,22,high,middle,0,0.3303783307142582,0.2695052652996426,0.2592835707494226,0,Иван Кузнецов
1612,9A,urban,69.44257482370583,52,61.40633505966221,3.0089798369914336,0.9005106436374767,0.6953165018011114,23,low,high,1,0.7468991628795923,0.6516746726855003,0.8117820094921042,1,Ольга Петров
1613,10B,urban,52.37078180700425,62,39.93083425368016,4.04624810925784,0.6963468144977853,0.3581631218512067,6,medium,middle,1,0.0196827061943014,0.4569761238893253,0.0556677892279311,1,Дмитрий Петров
1614,9A,rural,90.05857516476624,10,70.84995138147316,3.851673758274189,0.940605860424078,0.1624147755576998,26,high,middle,0,0.3700922112426679,0.115151675294701,0.2838236348519913,1,Иван Сидоров
1615,10B,rural,80.21903595414041,77,65.113314817083,3.5091507774405235,0.2505048691269583,0.5185055288779082,13,high,low,0,0.6008316965933784,0.2472828147629728,0.5169507626254914,0,Дмитрий Смирнов
